x,y,cell_id,perimeter,area,cluster_label
107.7872340425532,140.85106382978722,11,79.14823227814082,235,7
96.63074204946996,171.56713780918727,12,105.39696961967,566,10
67.21926910299004,183.0996677740864,13,72.62741699796952,301,9
101.99727520435968,190.9264305177112,14,76.18376618407356,367,22
80.41030927835051,215.7422680412371,15,83.59797974644665,485,26
209.72815533980585,219.2588996763754,16,66.18376618407356,309,16
184.82905982905984,219.68803418803415,17,59.45584412271571,234,1
41.10546875,223.734375,18,60.62741699796952,256,25
71.16483516483517,235.06593406593407,19,55.79898987322333,182,25
45.05285412262157,238.47145877378435,20,92.8700576850888,473,25
190.63348416289597,3.5339366515837103,1,67.79898987322333,221,14
245.57788944723617,5.160804020100502,2,58.97056274847714,199,20
209.2734761120264,48.25535420098847,3,102.52691193458118,607,6
70.46096654275092,81.21933085501858,4,66.31980515339464,269,16
228.8629893238434,85.76156583629893,5,93.91168824543142,562,16
140.30845225027443,99.43139407244786,6,116.22539674441616,911,16
41.064516129032256,103.747311827957,7,130.22539674441617,930,4
122.87824351297404,121.82035928143712,8,89.59797974644665,501,13
48.1948051948052,126.44805194805195,9,47.45584412271571,154,25
228.2604501607717,129.12540192926045,10,71.35533905932738,311,13
31.68068535825545,139.69003115264798,11,95.74011537017762,642,26
170.31240875912408,151.4058394160584,12,101.74011537017762,685,24
234.15636363636364,149.58,13,93.84062043356596,550,24
85.8187250996016,159.1593625498008,14,84.42640687119285,502,22
12.221917808219178,170.43561643835616,15,107.39696961967,730,17
175.38279569892472,179.02795698924731,16,80.5269119345812,465,22
244.18693693693692,181.6936936936937,17,78.2842712474619,444,24
194.14117647058825,179.13529411764705,18,48.7634559672906,170,3
211.1931818181818,189.6931818181818,19,50.04163056034261,176,23
194.01435406698565,196.16267942583733,20,53.45584412271571,209,23
246.12684365781712,203.50737463126845,21,70.62741699796952,339,3
213.2924071082391,211.82875605815832,22,95.49747468305831,619,12
105.43951612903226,241.7741935483871,24,58.38477631085024,248,20
190.0,246.69884726224785,25,108.5269119345812,694,26
43.90747330960854,247.4306049822064,26,80.76955262170048,281,26
249.65740740740745,247.1851851851852,27,60.97056274847714,216,19
63.81220657276995,7.516431924882629,1,55.21320343559642,213,3
244.24193548387095,8.504032258064516,2,59.21320343559643,248,6
111.83121827411168,11.387055837563452,3,112.32590180780451,788,22
25.556818181818183,25.150568181818183,4,69.94112549695429,352,17
9.52694610778443,30.550898203592816,5,63.52691193458119,167,25
64.15112540192926,35.88424437299035,6,79.84062043356596,311,18
164.3388888888889,49.90277777777778,7,71.94112549695429,360,24
172.24774774774775,66.77927927927928,8,55.698484809834994,222,2
251.1304347826087,70.6086956521739,9,39.89949493661166,115,3
3.704626334519573,78.75800711743773,10,80.62741699796952,281,20
154.27981651376146,83.94839449541284,11,110.66904755831212,872,16
217.207182320442,112.20165745856352,12,74.2842712474619,362,2
15.637209302325582,113.96279069767442,13,53.4558441227157,215,20
4.382222222222223,124.85777777777778,14,61.55634918610404,225,25
165.75971223021585,129.05323741007194,15,107.84062043356596,695,17
246.1851851851852,143.84900284900286,16,82.91168824543142,351,4
33.49337748344371,155.158940397351,17,65.94112549695427,302,24
199.23934426229508,148.68524590163935,18,86.91168824543142,305,10
160.618138424821,156.30071599045343,19,78.76955262170047,419,22
143.62379421221866,169.38906752411577,20,68.2842712474619,311,22
5.04954954954955,181.57657657657657,21,59.59188309203678,222,20
85.72077922077922,182.2770562770563,22,83.59797974644665,462,24
163.292576419214,199.68558951965065,23,59.79898987322333,229,3
10.208196721311475,212.8983606557377,24,99.01219330881976,610,26
211.22981366459624,225.48447204968943,25,50.04163056034262,161,3
179.8821752265861,231.54682779456192,26,66.76955262170047,331,24
29.071428571428573,230.1883116883117,27,59.94112549695428,154,20
47.006600660066006,246.8085808580858,28,66.62741699796952,303,26
217.1015037593985,248.7556390977444,29,80.52691193458118,266,8
36.814516129032256,4.451612903225806,1,90.38477631085024,372,14
215.00716845878136,7.089605734767025,2,66.62741699796953,279,14
90.4950495049505,9.009900990099007,3,72.698484809835,303,26
72.89677419354838,20.80483870967742,4,95.42640687119284,620,26
235.8288288288288,21.475225225225227,5,77.59797974644667,444,12
25.64485981308411,33.372496662216285,6,112.08326112068522,749,16
96.90494296577948,32.27376425855513,7,88.66904755831213,526,24
243.1153846153846,47.64835164835165,8,52.87005768508881,182,23
222.2896551724138,80.43448275862069,9,87.84062043356595,435,8
132.97716894977168,128.24657534246575,10,80.18376618407356,438,22
241.68387096774197,131.63225806451612,11,45.21320343559643,155,6
144.05583756345175,199.93401015228423,13,59.698484809835,197,19
233.23891625615764,200.94334975369455,14,79.45584412271572,406,3
181.7943661971831,236.41408450704225,15,88.63351365237939,355,26
125.74170274170274,239.26262626262627,16,139.29646455628165,693,10
163.12871287128712,248.1947194719472,17,87.01219330881976,303,18
14.212962962962964,5.197530864197531,1,77.79898987322333,324,14
94.675,4.29375,2,50.17766952966369,160,14
179.8740157480315,3.7401574803149606,4,42.72792206135785,127,3
226.23177570093455,18.34953271028037,5,94.42640687119284,535,22
251.3760683760684,18.36752136752137,6,40.72792206135786,117,25
26.32646048109965,35.482817869415804,7,94.08326112068524,582,24
134.85573770491803,39.96065573770492,8,65.45584412271572,305,5
109.58370044052865,50.45374449339207,9,81.94112549695429,454,24
169.31451612903226,46.71774193548387,10,40.14213562373095,124,20
40.59307359307359,50.54112554112554,11,58.04163056034262,231,25
82.81592039800995,75.2587064676617,12,57.55634918610404,201,3
108.30508474576273,79.14043583535108,13,75.01219330881975,413,24
4.046153846153846,88.9025641025641,14,56.72792206135786,195,20
220.13333333333333,93.9948717948718,15,87.45584412271572,390,6
101.22772277227725,113.8939179632249,16,106.66904755831212,707,24
167.59827213822894,119.86609071274296,17,86.42640687119285,463,12
248.8544776119403,118.06716417910448,18,64.62741699796952,268,19
82.75187969924812,120.72932330827068,19,41.55634918610405,133,6
137.98545454545456,136.5381818181818,20,63.94112549695427,275,24
245.55581947743468,143.84085510688837,21,78.04163056034263,421,6
7.90126582278481,148.45569620253164,22,77.698484809835,395,24
195.5047258979206,159.30812854442345,23,101.35533905932736,529,13
174.45533141210376,149.14409221902017,24,72.2842712474619,347,20
53.73885350318472,170.20063694267515,25,119.1543289325507,942,12
180.02985074626866,162.49253731343285,26,36.27817459305202,67,25
155.30319888734354,179.72739916550765,27,101.7401153701776,719,12
250.98395721925127,177.46524064171123,28,55.79898987322333,187,16
12.007272727272728,193.6509090909091,29,89.01219330881975,550,21
72.292,200.758,30,85.59797974644665,500,22
24.224867724867725,215.2830687830688,31,73.35533905932736,378,21
167.5983606557377,213.17486338797812,32,70.76955262170047,366,16
48.05235602094241,216.32460732984293,33,74.18376618407356,382,22
89.62056737588652,215.0673758865248,35,69.11269837220809,282,14
198.69794721407624,231.27272727272728,36,111.49747468305831,341,7
214.4341637010676,225.1814946619217,37,61.69848480983499,281,17
181.31147540983608,235.25901639344264,38,70.2842712474619,305,19
5.1440677966101696,238.38135593220335,39,41.935028842544405,118,25
34.36309523809524,240.58035714285717,40,70.76955262170047,336,1
78.52444444444444,244.5288888888889,41,54.04163056034261,225,3
219.52666666666667,247.78,42,43.79898987322333,150,3
8.274285714285714,250.61142857142855,44,50.828427124746185,175,25
147.72563176895306,7.093862815884476,1,61.79898987322333,277,5
232.80124223602485,4.894409937888199,2,47.55634918610404,161,14
248.6043956043956,17.67032967032967,3,78.6274169979695,364,16
77.87068965517241,16.767241379310345,4,94.56244584051392,580,26
54.459154929577466,22.967605633802812,5,104.66904755831212,710,22
14.895204262877442,24.294849023090585,6,90.66904755831214,563,16
106.39862542955326,24.632302405498283,7,62.76955262170047,291,14
157.51771653543307,30.458661417322837,8,91.01219330881976,508,21
193.0034305317324,42.44082332761578,9,101.25483399593904,583,22
114.6842105263158,55.663967611336034,11,56.87005768508881,247,6
51.89468864468864,73.6584249084249,12,126.2253967444162,1092,26
242.31195840554597,71.70190641247834,13,89.94112549695429,577,22
73.3170731707317,65.51219512195122,14,71.31980515339464,246,15
126.71111111111112,78.85714285714286,15,65.94112549695429,315,24
184.89672544080605,87.30982367758186,16,82.76955262170046,397,13
20.11489361702128,94.48510638297871,17,57.698484809834994,235,18
73.9330985915493,94.87676056338027,18,63.698484809834994,284,18
101.71181556195964,104.71469740634004,19,75.01219330881975,347,4
10.534704370179949,108.07455012853472,20,79.698484809835,389,25
225.792656587473,107.56155507559396,21,84.66904755831214,463,12
26.72009029345373,121.17155756207674,22,85.698484809835,443,3
47.59313725490196,120.20098039215686,23,56.04163056034261,204,20
166.3720930232558,120.26356589147288,24,45.79898987322333,129,3
95.43283582089552,132.6865671641791,25,48.83452377915607,134,9
188.4223107569721,136.11155378486055,26,59.4558441227157,251,6
164.5878787878788,136.8969696969697,27,47.45584412271571,165,24
139.92758620689656,152.9896551724138,28,75.59797974644665,290,4
31.02763819095477,152.8467336683417,29,78.42640687119285,398,16
28.016227180527384,182.8073022312373,30,82.52691193458118,493,26
94.82978723404256,197.7659574468085,31,87.35533905932738,517,17
245.7462686567164,192.77611940298507,32,44.62741699796952,134,6
51.2,199.9111111111111,33,48.04163056034261,180,15
139.24769585253455,233.5241935483871,34,121.39696961967,868,16
44.73340471092077,234.24839400428263,36,132.9116882454314,934,22
62.408018867924525,242.0,37,80.87005768508881,424,3
223.6060606060606,237.87878787878788,38,40.55634918610404,66,25
49.24483775811209,5.566371681415929,1,76.14213562373095,339,20
232.06616257088848,15.603024574669186,2,117.01219330881976,529,4
141.08545454545455,21.783636363636365,3,90.66904755831214,550,12
44.94774346793349,20.612826603325416,4,83.35533905932738,421,14
188.44676409185803,32.2964509394572,5,81.35533905932738,479,24
27.48881239242685,41.94492254733218,6,95.84062043356592,581,4
180.86805555555557,50.15277777777778,7,47.24873734152917,144,19
229.80085653104925,53.49892933618844,8,83.25483399593904,467,24
205.88804071246815,60.346055979643765,9,80.42640687119285,393,4
186.3221153846154,65.09134615384616,10,97.39696961967,416,10
31.78705882352941,73.33529411764705,11,118.81118318204308,850,22
97.6938775510204,67.6938775510204,12,37.21320343559643,98,15
242.85303514377,78.29392971246007,13,70.18376618407356,313,4
136.11926605504587,78.75535168195718,14,66.2842712474619,327,5
156.2969696969697,89.0060606060606,15,46.627416997969526,165,23
142.55924170616117,98.03791469194312,16,57.79898987322333,211,18
222.3045267489712,104.07407407407408,17,58.8700576850888,243,24
18.78852459016393,111.52786885245902,18,91.01219330881976,610,16
67.71169686985174,114.51729818780888,19,93.01219330881976,607,26
91.82068965517242,112.28275862068963,20,44.04163056034261,145,25
104.11588541666669,130.64192708333334,21,110.32590180780451,768,26
97.5595667870036,152.76534296028882,22,62.38477631085023,277,9
143.22316384180792,165.66101694915255,23,74.18376618407356,354,21
177.0278293135436,174.30519480519482,24,126.2253967444162,1078,22
212.75872093023256,172.53488372093022,25,69.11269837220809,344,18
59.28605200945626,174.98581560283688,26,80.18376618407356,423,13
102.39193083573488,174.06051873198848,27,78.52691193458118,347,25
31.810661764705884,181.4705882352941,28,88.18376618407356,544,21
142.06413994169097,187.53935860058309,29,73.698484809835,343,22
109.2261640798226,195.38248337028824,30,118.66904755831214,902,22
212.1065573770492,206.52693208430912,31,111.1543289325507,854,12
157.4238683127572,210.88888888888889,32,66.11269837220809,243,3
93.55727554179566,222.36687306501548,33,102.08326112068524,646,24
39.23076923076923,231.1911421911422,34,92.4619407771256,429,22
17.935574229691877,236.3641456582633,35,85.49747468305833,357,10
120.33050847457628,239.08474576271183,36,52.04163056034262,118,25
105.19411764705882,247.94509803921568,37,94.5269119345812,510,19
158.0119760479042,248.08383233532933,38,48.72792206135786,167,20
224.3864406779661,250.75932203389831,39,76.97056274847715,295,20
226.10404624277456,7.42485549132948,1,72.87005768508881,346,14
72.41338582677166,16.61023622047244,2,59.4558441227157,254,3
204.57029702970297,13.53861386138614,3,90.5269119345812,505,26
139.27177177177177,28.0975975975976,4,103.25483399593904,666,24
35.16509433962264,43.221698113207545,5,73.35533905932738,212,9
174.81426648721398,55.46702557200538,6,102.42640687119284,743,26
243.09375,81.375,7,32.7634559672906,64,25
133.97405189620758,101.46107784431138,8,85.35533905932739,501,17
158.12956204379563,104.39963503649636,9,91.25483399593904,548,26
221.25833333333333,101.24166666666666,10,71.698484809835,360,6
121.07692307692308,137.9387755102041,11,101.91168824543142,637,22
143.61204013377926,144.20735785953178,12,91.59797974644668,598,24
108.1191011235955,157.4314606741573,13,80.35533905932738,445,22
46.28373702422145,156.62283737024222,14,63.698484809834994,289,26
13.331210191082803,159.3375796178344,15,49.45584412271571,157,25
30.15969581749049,167.2471482889734,16,65.39087296526012,263,19
85.26640926640927,169.74131274131275,17,60.62741699796952,259,20
122.3239875389408,177.4361370716511,18,70.62741699796953,321,3
35.305882352941175,187.85882352941172,19,35.55634918610404,85,25
98.74902470741222,196.4252275682705,20,106.66904755831214,769,22
184.45,205.38571428571427,21,44.970562748477136,140,20
52.987096774193546,206.3161290322581,22,46.04163056034262,155,20
71.15317286652079,214.9562363238512,24,85.25483399593904,457,14
52.10391363022942,234.55600539811067,25,111.6335136523794,741,0
11.988255033557047,235.18120805369128,26,94.28427124746187,596,26
71.85990338164251,232.4782608695652,27,58.42031021678298,207,25
180.2745098039216,234.44771241830065,28,71.01219330881976,306,10
195.843137254902,248.6372549019608,29,54.83452377915607,102,25
43.13966480446928,251.3687150837989,30,57.55634918610404,179,9
48.40108401084011,4.991869918699187,1,85.21320343559643,369,14
191.70813397129183,4.502392344497608,2,57.79898987322333,209,5
9.323308270676693,11.218045112781954,3,60.04163056034261,266,3
83.2013093289689,39.659574468085104,4,113.9827560572969,611,25
210.82198952879585,47.361256544502616,5,77.01219330881976,382,4
117.0842105263158,47.50526315789474,6,62.52691193458119,285,21
234.3436499466382,70.70651013874067,7,135.0538238691624,937,10
146.8148148148148,70.5962962962963,8,92.76955262170048,540,26
125.6524064171123,76.09447415329768,9,95.59797974644664,561,11
22.327559055118112,101.59055118110236,11,128.0538238691624,635,0
34.67878787878788,133.21212121212122,12,86.76955262170047,495,22
71.83433133732535,144.43512974051896,14,95.14823227814082,501,22
46.80616740088106,150.4581497797357,15,63.94112549695428,227,0
118.42414860681114,160.95046439628484,16,73.59797974644667,323,16
55.742105263157896,169.30263157894737,17,72.76955262170047,380,16
147.4128878281623,171.33412887828163,18,76.18376618407356,419,12
201.6173469387755,183.4030612244898,19,58.4558441227157,196,20
106.6842105263158,188.859649122807,20,59.35533905932738,228,4
223.23611111111111,193.66944444444445,21,69.35533905932738,360,24
167.32801822323464,216.6378132118451,22,78.42640687119284,439,16
199.841642228739,219.82697947214075,23,69.94112549695429,341,24
244.27532467532467,220.7844155844156,24,77.1126983722081,385,16
220.05295950155764,228.37071651090343,25,67.11269837220809,321,24
136.6,237.11111111111111,26,73.698484809835,405,5
76.73488372093023,247.39069767441865,27,58.8700576850888,215,11
41.869565217391305,6.271739130434782,1,76.62741699796952,368,14
247.44670050761425,11.5253807106599,2,76.62741699796952,394,17
112.23834196891193,11.54922279792746,3,71.11269837220809,386,17
215.059866962306,13.940133037694013,4,77.94112549695427,451,24
164.51679586563307,15.702842377260982,5,72.52691193458118,387,2
131.91749174917493,34.33168316831683,6,96.08326112068522,606,24
193.17061611374407,47.02132701421801,7,79.01219330881976,422,12
155.82186234817814,56.06072874493927,8,84.18376618407358,494,24
201.61618798955607,65.33159268929504,9,77.25483399593904,383,16
97.9105504587156,80.72018348623853,10,77.94112549695427,436,24
59.44748858447488,78.77625570776256,11,69.35533905932738,219,7
149.6267942583732,125.0311004784689,12,82.76955262170046,418,22
128.58373205741626,126.7511961722488,13,53.45584412271571,209,5
163.90531177829098,130.40646651270208,14,85.49747468305831,433,0
185.54422788605697,147.94152923538232,15,102.698484809835,667,18
168.524,155.236,16,63.59188309203678,250,25
140.6,154.88955223880598,17,67.11269837220809,335,19
120.17532467532467,169.73376623376623,18,47.21320343559642,154,9
96.57142857142856,202.3904761904762,19,67.4558441227157,315,3
190.04301075268816,223.36774193548388,20,81.59797974644665,465,16
108.932059447983,239.40552016985137,21,87.6335136523794,471,0
42.715254237288136,235.49830508474577,22,67.45584412271572,295,3
204.9484978540773,242.63090128755368,23,86.62741699796952,466,11
189.10772833723647,11.320843091334895,1,82.6274169979695,427,14
226.74871794871797,39.50512820512821,2,72.18376618407356,390,22
59.917808219178085,57.13356164383562,3,70.04163056034263,292,11
106.06896551724138,74.91511936339522,4,74.8700576850888,377,6
62.54511278195488,80.36466165413533,5,64.87005768508881,266,18
250.3656509695291,95.68975069252078,6,88.38477631085024,361,18
76.96162046908316,105.8358208955224,7,85.49747468305833,469,4
188.92441860465115,106.11627906976744,8,56.52691193458119,172,7
158.0796460176991,128.68141592920355,9,40.38477631085024,113,9
45.51495016611295,138.44850498338872,10,65.11269837220809,301,25
132.55165289256198,139.68595041322314,11,82.08326112068524,484,16
108.55648535564852,153.0460251046025,12,60.62741699796952,239,23
91.89690721649484,153.89690721649484,13,35.55634918610404,97,20
189.1322033898305,163.38305084745764,14,63.11269837220809,295,24
120.48828125,171.046875,16,61.45584412271571,256,6
80.19589977220957,183.6059225512529,17,86.76955262170047,439,11
54.46945337620578,185.82636655948556,18,98.18376618407356,622,20
38.39869281045752,188.20261437908496,19,49.79898987322333,153,25
90.2015306122449,203.9617346938776,20,75.01219330881976,392,24
208.68679775280896,207.56601123595505,21,105.25483399593904,712,22
242.94017094017093,217.8205128205128,22,100.66904755831214,585,22
143.675,223.3075,23,73.35533905932738,400,24
112.5020920502092,234.5439330543933,24,56.8700576850888,239,23
33.923469387755105,239.625,25,77.94112549695427,392,17
76.02415458937197,240.2753623188406,26,52.04163056034261,207,2
184.1021897810219,241.63503649635035,27,46.04163056034261,137,15
209.18141592920355,248.8849557522124,28,55.55634918610404,226,19
6.14207650273224,5.737704918032787,1,53.935028842544405,183,20
60.95031055900621,5.9937888198757765,2,44.72792206135785,161,3
107.29799426934098,14.593123209169054,4,69.11269837220809,349,2
220.7130242825607,14.752759381898455,5,78.42640687119285,453,12
175.1742243436754,23.7708830548926,6,77.35533905932736,419,21
146.58333333333334,25.44333333333333,7,65.94112549695429,300,11
225.0102564102564,33.34871794871795,8,53.45584412271572,195,9
205.37337662337663,57.70292207792208,9,109.39696961967,616,10
61.81350482315113,67.85530546623794,10,64.52691193458118,311,24
72.94634146341464,103.6829268292683,11,50.62741699796952,205,17
182.86764705882356,117.38823529411764,12,70.76955262170047,340,12
103.46388888888887,126.06111111111112,13,75.25483399593904,360,4
4.451776649746193,143.99492385786803,14,55.79898987322333,197,25
60.02389078498293,143.61433447098975,15,62.2842712474619,293,6
12.779569892473118,166.95698924731184,16,71.35533905932738,372,14
40.498823529411766,175.74588235294118,17,74.76955262170047,425,16
97.52892561983472,175.64256198347107,18,87.35533905932738,484,24
217.0860465116279,176.22558139534885,19,85.59797974644667,430,13
95.1877551020408,202.0857142857143,20,56.04163056034261,245,5
26.141914191419144,207.43234323432344,21,73.59797974644665,303,10
193.28604118993132,208.66361556064072,22,112.42640687119284,874,22
67.05099150141643,208.06232294617564,23,78.2842712474619,353,24
245.5364705882353,228.6164705882353,24,124.28427124746192,850,26
3.4297520661157024,218.51239669421489,25,54.62741699796952,121,15
93.6189024390244,221.7591463414634,26,67.35533905932738,328,24
137.66471962616822,237.41471962616825,27,119.32590180780451,856,26
26.805194805194805,235.79707792207796,28,97.25483399593904,616,24
11.528846153846152,240.0817307692308,29,56.284271247461895,208,18
60.0,246.22680412371133,30,64.97056274847714,291,3
108.4629981024668,247.76660341555976,31,97.69848480983498,527,19
198.139146567718,17.53061224489796,2,87.01219330881975,539,21
248.95702005730655,23.432664756446997,3,74.97056274847714,349,3
137.9524647887324,31.725352112676056,4,127.88225099390856,1136,12
218.00811688311688,67.45779220779221,5,92.42640687119284,616,22
183.81235697940505,81.33867276887872,6,120.46803743153544,874,4
249.2521008403361,73.71008403361344,7,58.97056274847714,238,3
235.86184210526315,91.58552631578948,8,44.38477631085024,152,3
251.27607361963192,95.68711656441718,9,52.17766952966369,163,19
217.06440677966103,111.28305084745764,10,98.5685424949238,590,10
175.05955334987593,118.1575682382134,11,110.32590180780451,806,26
79.8457711442786,108.97014925373136,12,51.21320343559643,201,20
101.05095541401272,140.21656050955414,13,46.79898987322333,157,9
75.5204872646733,152.8095238095238,14,128.61017305526642,903,10
3.7205882352941178,196.7058823529412,15,45.935028842544405,136,25
86.32227488151659,196.53554502369667,16,62.35533905932737,211,0
69.70502431118314,246.61102106969207,17,99.698484809835,617,11
83.53443113772455,13.588323353293411,1,99.94112549695429,668,19
171.0344827586207,30.5423197492163,2,96.08326112068524,638,16
89.07494866529774,46.1047227926078,3,117.39696961966996,974,16
9.03076923076923,46.48461538461538,4,98.46194077712558,260,7
153.46942446043167,66.64028776978417,5,89.9827560572969,556,4
31.57380073800738,85.80627306273063,6,138.61017305526642,1084,4
103.44970414201184,74.24260355029585,7,46.62741699796951,169,20
95.58212560386474,112.55797101449276,8,79.35533905932738,414,3
250.0234375,115.15234375,9,65.79898987322333,256,15
104.93139841688654,148.6741424802111,10,105.49747468305831,758,12
168.19032258064516,157.9225806451613,11,75.21320343559643,310,18
245.99612403100772,165.72674418604652,12,87.55634918610404,516,20
64.23982869379014,175.4646680942184,13,82.66904755831213,467,26
6.664835164835165,181.8653846153846,14,75.21320343559643,364,26
23.50413223140496,181.77685950413223,15,40.04163056034262,121,24
77.51415094339623,188.32075471698116,16,58.183766184073576,212,25
145.6608108108108,202.2864864864865,17,105.7401153701776,740,21
92.0379746835443,209.3240506329114,18,80.66904755831213,395,4
